business_id,event_id,booking_id,event_type,event_at,status_after,start_after,end_after,staff_id_after,expected_value_ex_gst_after
B001,E00190,B00095,completed,2026-07-02T12:00:00+10:00,Completed,2026-07-02T11:00:00+10:00,2026-07-02T12:00:00+10:00,S02,70
B001,E00191,B00096,created,2026-06-27T10:00:00+10:00,Booked,2026-07-02T12:00:00+10:00,2026-07-02T13:00:00+10:00,S02,70
B001,E00192,B00096,completed,2026-07-02T13:00:00+10:00,Completed,2026-07-02T12:00:00+10:00,2026-07-02T13:00:00+10:00,S02,70
B001,E00193,B00097,created,2026-06-27T10:00:00+10:00,Booked,2026-07-02T13:00:00+10:00,2026-07-02T14:00:00+10:00,S02,70
B001,E00194,B00097,completed,2026-07-02T14:00:00+10:00,Completed,2026-07-02T13:00:00+10:00,2026-07-02T14:00:00+10:00,S02,70
B001,E00195,B00098,created,2026-06-27T10:00:00+10:00,Booked,2026-07-02T14:00:00+10:00,2026-07-02T15:00:00+10:00,S02,70
B001,E00196,B00098,completed,2026-07-02T15:00:00+10:00,Completed,2026-07-02T14:00:00+10:00,2026-07-02T15:00:00+10:00,S02,70
B001,E00197,B00099,created,2026-06-19T10:00:00+10:00,Booked,2026-06-29T09:00:00+10:00,2026-06-29T11:00:00+10:00,S03,180
B001,E00198,B00099,completed,2026-06-29T11:00:00+10:00,Completed,2026-06-29T09:00:00+10:00,2026-06-29T11:00:00+10:00,S03,180
B001,E00199,B00100,created,2026-06-19T10:00:00+10:00,Booked,2026-06-29T11:00:00+10:00,2026-06-29T13:00:00+10:00,S03,180
B001,E00200,B00100,completed,2026-06-29T13:00:00+10:00,Completed,2026-06-29T11:00:00+10:00,2026-06-29T13:00:00+10:00,S03,180
B001,E00201,B00101,created,2026-06-19T10:00:00+10:00,Booked,2026-06-29T13:00:00+10:00,2026-06-29T15:00:00+10:00,S03,180
B001,E00202,B00101,completed,2026-06-29T15:00:00+10:00,Completed,2026-06-29T13:00:00+10:00,2026-06-29T15:00:00+10:00,S03,180
B001,E00203,B00102,created,2026-06-19T10:00:00+10:00,Booked,2026-06-29T15:00:00+10:00,2026-06-29T17:00:00+10:00,S03,180
B001,E00204,B00102,completed,2026-06-29T17:00:00+10:00,Completed,2026-06-29T15:00:00+10:00,2026-06-29T17:00:00+10:00,S03,180
B001,E00205,B00103,created,2026-06-19T10:00:00+10:00,Booked,2026-06-30T09:00:00+10:00,2026-06-30T11:00:00+10:00,S03,180
B001,E00206,B00103,completed,2026-06-30T11:00:00+10:00,Completed,2026-06-30T09:00:00+10:00,2026-06-30T11:00:00+10:00,S03,180
B001,E00207,B00104,created,2026-06-19T10:00:00+10:00,Booked,2026-06-30T11:00:00+10:00,2026-06-30T13:00:00+10:00,S03,180
B001,E00208,B00104,completed,2026-06-30T13:00:00+10:00,Completed,2026-06-30T11:00:00+10:00,2026-06-30T13:00:00+10:00,S03,180
B001,E00209,B00105,created,2026-06-19T10:00:00+10:00,Booked,2026-06-30T13:00:00+10:00,2026-06-30T15:00:00+10:00,S03,180
B001,E00210,B00105,completed,2026-06-30T15:00:00+10:00,Completed,2026-06-30T13:00:00+10:00,2026-06-30T15:00:00+10:00,S03,180
B001,E00211,B00106,created,2026-06-19T10:00:00+10:00,Booked,2026-06-30T15:00:00+10:00,2026-06-30T17:00:00+10:00,S03,180
B001,E00212,B00106,completed,2026-06-30T17:00:00+10:00,Completed,2026-06-30T15:00:00+10:00,2026-06-30T17:00:00+10:00,S03,180
B001,E00213,B00107,created,2026-06-19T10:00:00+10:00,Booked,2026-07-01T09:00:00+10:00,2026-07-01T11:00:00+10:00,S03,180
B001,E00214,B00107,completed,2026-07-01T11:00:00+10:00,Completed,2026-07-01T09:00:00+10:00,2026-07-01T11:00:00+10:00,S03,180
B001,E00215,B00108,created,2026-06-19T10:00:00+10:00,Booked,2026-07-01T11:00:00+10:00,2026-07-01T13:00:00+10:00,S03,180
B001,E00216,B00108,completed,2026-07-01T13:00:00+10:00,Completed,2026-07-01T11:00:00+10:00,2026-07-01T13:00:00+10:00,S03,180
B001,E00217,B00109,created,2026-06-27T10:00:00+10:00,Booked,2026-07-01T13:00:00+10:00,2026-07-01T15:00:00+10:00,S03,180
B001,E00218,B00109,completed,2026-07-01T15:00:00+10:00,Completed,2026-07-01T13:00:00+10:00,2026-07-01T15:00:00+10:00,S03,180
B001,E00219,B00110,created,2026-06-27T10:00:00+10:00,Booked,2026-07-01T15:00:00+10:00,2026-07-01T17:00:00+10:00,S03,180
B001,E00220,B00110,completed,2026-07-01T17:00:00+10:00,Completed,2026-07-01T15:00:00+10:00,2026-07-01T17:00:00+10:00,S03,180
B001,E00221,B00111,created,2026-06-27T10:00:00+10:00,Booked,2026-07-02T09:00:00+10:00,2026-07-02T10:00:00+10:00,S03,70
B001,E00222,B00111,completed,2026-07-02T10:00:00+10:00,Completed,2026-07-02T09:00:00+10:00,2026-07-02T10:00:00+10:00,S03,70
B001,E00223,B00112,created,2026-06-27T10:00:00+10:00,Booked,2026-07-02T10:00:00+10:00,2026-07-02T11:00:00+10:00,S03,70
B001,E00224,B00112,completed,2026-07-02T11:00:00+10:00,Completed,2026-07-02T10:00:00+10:00,2026-07-02T11:00:00+10:00,S03,70
B001,E00225,B00113,created,2026-06-27T10:00:00+10:00,Booked,2026-07-02T11:00:00+10:00,2026-07-02T12:00:00+10:00,S03,70
B001,E00226,B00113,completed,2026-07-02T12:00:00+10:00,Completed,2026-07-02T11:00:00+10:00,2026-07-02T12:00:00+10:00,S03,70
B001,E00227,B00114,created,2026-06-27T10:00:00+10:00,Booked,2026-07-02T12:00:00+10:00,2026-07-02T13:00:00+10:00,S03,70
B001,E00228,B00114,completed,2026-07-02T13:00:00+10:00,Completed,2026-07-02T12:00:00+10:00,2026-07-02T13:00:00+10:00,S03,70
B001,E00229,B00115,created,2026-06-27T10:00:00+10:00,Booked,2026-07-02T13:00:00+10:00,2026-07-02T14:00:00+10:00,S03,70
B001,E00230,B00115,completed,2026-07-02T14:00:00+10:00,Completed,2026-07-02T13:00:00+10:00,2026-07-02T14:00:00+10:00,S03,70
B001,E00231,B00116,created,2026-06-27T10:00:00+10:00,Booked,2026-07-02T14:00:00+10:00,2026-07-02T15:00:00+10:00,S03,70
B001,E00232,B00116,completed,2026-07-02T15:00:00+10:00,Completed,2026-07-02T14:00:00+10:00,2026-07-02T15:00:00+10:00,S03,70
B001,E00233,B00117,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T09:00:00+10:00,2026-07-06T11:00:00+10:00,S01,180
B001,E00234,B00117,completed,2026-07-06T11:00:00+10:00,Completed,2026-07-06T09:00:00+10:00,2026-07-06T11:00:00+10:00,S01,180
B001,E00235,B00118,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T11:00:00+10:00,2026-07-06T13:00:00+10:00,S01,180
B001,E00236,B00118,completed,2026-07-06T13:00:00+10:00,Completed,2026-07-06T11:00:00+10:00,2026-07-06T13:00:00+10:00,S01,180
B001,E00237,B00119,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T13:00:00+10:00,2026-07-06T15:00:00+10:00,S01,180
B001,E00238,B00119,completed,2026-07-06T15:00:00+10:00,Completed,2026-07-06T13:00:00+10:00,2026-07-06T15:00:00+10:00,S01,180
B001,E00239,B00120,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T15:00:00+10:00,2026-07-06T17:00:00+10:00,S01,180
B001,E00240,B00120,completed,2026-07-06T17:00:00+10:00,Completed,2026-07-06T15:00:00+10:00,2026-07-06T17:00:00+10:00,S01,180
B001,E00241,B00121,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T09:00:00+10:00,2026-07-07T11:00:00+10:00,S01,180
B001,E00242,B00121,completed,2026-07-07T11:00:00+10:00,Completed,2026-07-07T09:00:00+10:00,2026-07-07T11:00:00+10:00,S01,180
B001,E00243,B00122,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T11:00:00+10:00,2026-07-07T13:00:00+10:00,S01,180
B001,E00244,B00122,completed,2026-07-07T13:00:00+10:00,Completed,2026-07-07T11:00:00+10:00,2026-07-07T13:00:00+10:00,S01,180
B001,E00245,B00123,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T13:00:00+10:00,2026-07-07T15:00:00+10:00,S01,180
B001,E00246,B00123,completed,2026-07-07T15:00:00+10:00,Completed,2026-07-07T13:00:00+10:00,2026-07-07T15:00:00+10:00,S01,180
B001,E00247,B00124,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T15:00:00+10:00,2026-07-07T17:00:00+10:00,S01,180
B001,E00248,B00124,completed,2026-07-07T17:00:00+10:00,Completed,2026-07-07T15:00:00+10:00,2026-07-07T17:00:00+10:00,S01,180
B001,E00249,B00125,created,2026-06-26T10:00:00+10:00,Booked,2026-07-08T09:00:00+10:00,2026-07-08T11:00:00+10:00,S01,180
B001,E00250,B00125,completed,2026-07-08T11:00:00+10:00,Completed,2026-07-08T09:00:00+10:00,2026-07-08T11:00:00+10:00,S01,180
B001,E00251,B00126,created,2026-06-26T10:00:00+10:00,Booked,2026-07-08T11:00:00+10:00,2026-07-08T13:00:00+10:00,S01,180
B001,E00252,B00126,completed,2026-07-08T13:00:00+10:00,Completed,2026-07-08T11:00:00+10:00,2026-07-08T13:00:00+10:00,S01,180
B001,E00253,B00127,created,2026-07-04T10:00:00+10:00,Booked,2026-07-08T13:00:00+10:00,2026-07-08T14:00:00+10:00,S01,70
B001,E00254,B00127,completed,2026-07-08T14:00:00+10:00,Completed,2026-07-08T13:00:00+10:00,2026-07-08T14:00:00+10:00,S01,70
B001,E00255,B00128,created,2026-07-04T10:00:00+10:00,Booked,2026-07-08T14:00:00+10:00,2026-07-08T15:00:00+10:00,S01,70
B001,E00256,B00128,completed,2026-07-08T15:00:00+10:00,Completed,2026-07-08T14:00:00+10:00,2026-07-08T15:00:00+10:00,S01,70
B001,E00257,B00129,created,2026-07-04T10:00:00+10:00,Booked,2026-07-08T15:00:00+10:00,2026-07-08T16:00:00+10:00,S01,70
B001,E00258,B00129,completed,2026-07-08T16:00:00+10:00,Completed,2026-07-08T15:00:00+10:00,2026-07-08T16:00:00+10:00,S01,70
B001,E00259,B00130,created,2026-07-04T10:00:00+10:00,Booked,2026-07-08T16:00:00+10:00,2026-07-08T17:00:00+10:00,S01,70
B001,E00260,B00130,completed,2026-07-08T17:00:00+10:00,Completed,2026-07-08T16:00:00+10:00,2026-07-08T17:00:00+10:00,S01,70
B001,E00261,B00131,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T09:00:00+10:00,2026-07-09T10:00:00+10:00,S01,70
B001,E00262,B00131,completed,2026-07-09T10:00:00+10:00,Completed,2026-07-09T09:00:00+10:00,2026-07-09T10:00:00+10:00,S01,70
B001,E00263,B00132,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T10:00:00+10:00,2026-07-09T11:00:00+10:00,S01,70
B001,E00264,B00132,completed,2026-07-09T11:00:00+10:00,Completed,2026-07-09T10:00:00+10:00,2026-07-09T11:00:00+10:00,S01,70
B001,E00265,B00133,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T11:00:00+10:00,2026-07-09T12:00:00+10:00,S01,70
B001,E00266,B00133,completed,2026-07-09T12:00:00+10:00,Completed,2026-07-09T11:00:00+10:00,2026-07-09T12:00:00+10:00,S01,70
B001,E00267,B00134,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T12:00:00+10:00,2026-07-09T13:00:00+10:00,S01,70
B001,E00268,B00134,completed,2026-07-09T13:00:00+10:00,Completed,2026-07-09T12:00:00+10:00,2026-07-09T13:00:00+10:00,S01,70
B001,E00269,B00135,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T13:00:00+10:00,2026-07-09T14:00:00+10:00,S01,70
B001,E00270,B00135,completed,2026-07-09T14:00:00+10:00,Completed,2026-07-09T13:00:00+10:00,2026-07-09T14:00:00+10:00,S01,70
B001,E00271,B00136,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T14:00:00+10:00,2026-07-09T15:00:00+10:00,S01,70
B001,E00272,B00136,completed,2026-07-09T15:00:00+10:00,Completed,2026-07-09T14:00:00+10:00,2026-07-09T15:00:00+10:00,S01,70
B001,E00273,B00137,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T09:00:00+10:00,2026-07-06T11:00:00+10:00,S02,180
B001,E00274,B00137,completed,2026-07-06T11:00:00+10:00,Completed,2026-07-06T09:00:00+10:00,2026-07-06T11:00:00+10:00,S02,180
B001,E00275,B00138,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T11:00:00+10:00,2026-07-06T13:00:00+10:00,S02,180
B001,E00276,B00138,completed,2026-07-06T13:00:00+10:00,Completed,2026-07-06T11:00:00+10:00,2026-07-06T13:00:00+10:00,S02,180
B001,E00277,B00139,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T13:00:00+10:00,2026-07-06T15:00:00+10:00,S02,180
B001,E00278,B00139,completed,2026-07-06T15:00:00+10:00,Completed,2026-07-06T13:00:00+10:00,2026-07-06T15:00:00+10:00,S02,180
B001,E00279,B00140,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T15:00:00+10:00,2026-07-06T17:00:00+10:00,S02,180
B001,E00280,B00140,completed,2026-07-06T17:00:00+10:00,Completed,2026-07-06T15:00:00+10:00,2026-07-06T17:00:00+10:00,S02,180
B001,E00281,B00141,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T09:00:00+10:00,2026-07-07T11:00:00+10:00,S02,180
B001,E00282,B00141,completed,2026-07-07T11:00:00+10:00,Completed,2026-07-07T09:00:00+10:00,2026-07-07T11:00:00+10:00,S02,180
B001,E00283,B00142,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T11:00:00+10:00,2026-07-07T13:00:00+10:00,S02,180
B001,E00284,B00142,completed,2026-07-07T13:00:00+10:00,Completed,2026-07-07T11:00:00+10:00,2026-07-07T13:00:00+10:00,S02,180
B001,E00285,B00143,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T13:00:00+10:00,2026-07-07T15:00:00+10:00,S02,180
B001,E00286,B00143,completed,2026-07-07T15:00:00+10:00,Completed,2026-07-07T13:00:00+10:00,2026-07-07T15:00:00+10:00,S02,180
B001,E00287,B00144,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T15:00:00+10:00,2026-07-07T17:00:00+10:00,S02,180
B001,E00288,B00144,completed,2026-07-07T17:00:00+10:00,Completed,2026-07-07T15:00:00+10:00,2026-07-07T17:00:00+10:00,S02,180
B001,E00289,B00145,created,2026-06-26T10:00:00+10:00,Booked,2026-07-08T09:00:00+10:00,2026-07-08T11:00:00+10:00,S02,180
B001,E00290,B00145,completed,2026-07-08T11:00:00+10:00,Completed,2026-07-08T09:00:00+10:00,2026-07-08T11:00:00+10:00,S02,180
B001,E00291,B00146,created,2026-06-26T10:00:00+10:00,Booked,2026-07-08T11:00:00+10:00,2026-07-08T13:00:00+10:00,S02,180
B001,E00292,B00146,completed,2026-07-08T13:00:00+10:00,Completed,2026-07-08T11:00:00+10:00,2026-07-08T13:00:00+10:00,S02,180
B001,E00293,B00147,created,2026-07-04T10:00:00+10:00,Booked,2026-07-08T13:00:00+10:00,2026-07-08T14:00:00+10:00,S02,70
B001,E00294,B00147,completed,2026-07-08T14:00:00+10:00,Completed,2026-07-08T13:00:00+10:00,2026-07-08T14:00:00+10:00,S02,70
B001,E00295,B00148,created,2026-07-04T10:00:00+10:00,Booked,2026-07-08T14:00:00+10:00,2026-07-08T15:00:00+10:00,S02,70
B001,E00296,B00148,completed,2026-07-08T15:00:00+10:00,Completed,2026-07-08T14:00:00+10:00,2026-07-08T15:00:00+10:00,S02,70
B001,E00297,B00149,created,2026-07-04T10:00:00+10:00,Booked,2026-07-08T15:00:00+10:00,2026-07-08T16:00:00+10:00,S02,70
B001,E00298,B00149,completed,2026-07-08T16:00:00+10:00,Completed,2026-07-08T15:00:00+10:00,2026-07-08T16:00:00+10:00,S02,70
B001,E00299,B00150,created,2026-07-04T10:00:00+10:00,Booked,2026-07-08T16:00:00+10:00,2026-07-08T17:00:00+10:00,S02,70
B001,E00300,B00150,completed,2026-07-08T17:00:00+10:00,Completed,2026-07-08T16:00:00+10:00,2026-07-08T17:00:00+10:00,S02,70
B001,E00301,B00151,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T09:00:00+10:00,2026-07-09T10:00:00+10:00,S02,70
B001,E00302,B00151,completed,2026-07-09T10:00:00+10:00,Completed,2026-07-09T09:00:00+10:00,2026-07-09T10:00:00+10:00,S02,70
B001,E00303,B00152,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T10:00:00+10:00,2026-07-09T11:00:00+10:00,S02,70
B001,E00304,B00152,completed,2026-07-09T11:00:00+10:00,Completed,2026-07-09T10:00:00+10:00,2026-07-09T11:00:00+10:00,S02,70
B001,E00305,B00153,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T11:00:00+10:00,2026-07-09T12:00:00+10:00,S02,70
B001,E00306,B00153,completed,2026-07-09T12:00:00+10:00,Completed,2026-07-09T11:00:00+10:00,2026-07-09T12:00:00+10:00,S02,70
B001,E00307,B00154,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T12:00:00+10:00,2026-07-09T13:00:00+10:00,S02,70
B001,E00308,B00154,completed,2026-07-09T13:00:00+10:00,Completed,2026-07-09T12:00:00+10:00,2026-07-09T13:00:00+10:00,S02,70
B001,E00309,B00155,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T13:00:00+10:00,2026-07-09T14:00:00+10:00,S02,70
B001,E00310,B00155,completed,2026-07-09T14:00:00+10:00,Completed,2026-07-09T13:00:00+10:00,2026-07-09T14:00:00+10:00,S02,70
B001,E00311,B00156,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T14:00:00+10:00,2026-07-09T15:00:00+10:00,S02,70
B001,E00312,B00156,completed,2026-07-09T15:00:00+10:00,Completed,2026-07-09T14:00:00+10:00,2026-07-09T15:00:00+10:00,S02,70
B001,E00313,B00157,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T09:00:00+10:00,2026-07-06T11:00:00+10:00,S03,180
B001,E00314,B00157,completed,2026-07-06T11:00:00+10:00,Completed,2026-07-06T09:00:00+10:00,2026-07-06T11:00:00+10:00,S03,180
B001,E00315,B00158,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T11:00:00+10:00,2026-07-06T13:00:00+10:00,S03,180
B001,E00316,B00158,completed,2026-07-06T13:00:00+10:00,Completed,2026-07-06T11:00:00+10:00,2026-07-06T13:00:00+10:00,S03,180
B001,E00317,B00159,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T13:00:00+10:00,2026-07-06T15:00:00+10:00,S03,180
B001,E00318,B00159,completed,2026-07-06T15:00:00+10:00,Completed,2026-07-06T13:00:00+10:00,2026-07-06T15:00:00+10:00,S03,180
B001,E00319,B00160,created,2026-06-26T10:00:00+10:00,Booked,2026-07-06T15:00:00+10:00,2026-07-06T17:00:00+10:00,S03,180
B001,E00320,B00160,completed,2026-07-06T17:00:00+10:00,Completed,2026-07-06T15:00:00+10:00,2026-07-06T17:00:00+10:00,S03,180
B001,E00321,B00161,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T09:00:00+10:00,2026-07-07T11:00:00+10:00,S03,180
B001,E00322,B00161,completed,2026-07-07T11:00:00+10:00,Completed,2026-07-07T09:00:00+10:00,2026-07-07T11:00:00+10:00,S03,180
B001,E00323,B00162,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T11:00:00+10:00,2026-07-07T13:00:00+10:00,S03,180
B001,E00324,B00162,completed,2026-07-07T13:00:00+10:00,Completed,2026-07-07T11:00:00+10:00,2026-07-07T13:00:00+10:00,S03,180
B001,E00325,B00163,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T13:00:00+10:00,2026-07-07T15:00:00+10:00,S03,180
B001,E00326,B00163,completed,2026-07-07T15:00:00+10:00,Completed,2026-07-07T13:00:00+10:00,2026-07-07T15:00:00+10:00,S03,180
B001,E00327,B00164,created,2026-06-26T10:00:00+10:00,Booked,2026-07-07T15:00:00+10:00,2026-07-07T17:00:00+10:00,S03,180
B001,E00328,B00164,completed,2026-07-07T17:00:00+10:00,Completed,2026-07-07T15:00:00+10:00,2026-07-07T17:00:00+10:00,S03,180
B001,E00329,B00165,created,2026-06-26T10:00:00+10:00,Booked,2026-07-08T09:00:00+10:00,2026-07-08T11:00:00+10:00,S03,180
B001,E00330,B00165,completed,2026-07-08T11:00:00+10:00,Completed,2026-07-08T09:00:00+10:00,2026-07-08T11:00:00+10:00,S03,180
B001,E00331,B00166,created,2026-06-26T10:00:00+10:00,Booked,2026-07-08T11:00:00+10:00,2026-07-08T13:00:00+10:00,S03,180
B001,E00332,B00166,completed,2026-07-08T13:00:00+10:00,Completed,2026-07-08T11:00:00+10:00,2026-07-08T13:00:00+10:00,S03,180
B001,E00333,B00167,created,2026-07-04T10:00:00+10:00,Booked,2026-07-08T13:00:00+10:00,2026-07-08T15:00:00+10:00,S03,180
B001,E00334,B00167,completed,2026-07-08T15:00:00+10:00,Completed,2026-07-08T13:00:00+10:00,2026-07-08T15:00:00+10:00,S03,180
B001,E00335,B00168,created,2026-07-04T10:00:00+10:00,Booked,2026-07-08T15:00:00+10:00,2026-07-08T17:00:00+10:00,S03,180
B001,E00336,B00168,completed,2026-07-08T17:00:00+10:00,Completed,2026-07-08T15:00:00+10:00,2026-07-08T17:00:00+10:00,S03,180
B001,E00337,B00169,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T09:00:00+10:00,2026-07-09T10:00:00+10:00,S03,70
B001,E00338,B00169,completed,2026-07-09T10:00:00+10:00,Completed,2026-07-09T09:00:00+10:00,2026-07-09T10:00:00+10:00,S03,70
B001,E00339,B00170,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T10:00:00+10:00,2026-07-09T11:00:00+10:00,S03,70
B001,E00340,B00170,completed,2026-07-09T11:00:00+10:00,Completed,2026-07-09T10:00:00+10:00,2026-07-09T11:00:00+10:00,S03,70
B001,E00341,B00171,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T11:00:00+10:00,2026-07-09T12:00:00+10:00,S03,70
B001,E00342,B00171,completed,2026-07-09T12:00:00+10:00,Completed,2026-07-09T11:00:00+10:00,2026-07-09T12:00:00+10:00,S03,70
B001,E00343,B00172,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T12:00:00+10:00,2026-07-09T13:00:00+10:00,S03,70
B001,E00344,B00172,completed,2026-07-09T13:00:00+10:00,Completed,2026-07-09T12:00:00+10:00,2026-07-09T13:00:00+10:00,S03,70
B001,E00345,B00173,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T13:00:00+10:00,2026-07-09T14:00:00+10:00,S03,70
B001,E00346,B00173,completed,2026-07-09T14:00:00+10:00,Completed,2026-07-09T13:00:00+10:00,2026-07-09T14:00:00+10:00,S03,70
B001,E00347,B00174,created,2026-07-04T10:00:00+10:00,Booked,2026-07-09T14:00:00+10:00,2026-07-09T15:00:00+10:00,S03,70
B001,E00348,B00174,completed,2026-07-09T15:00:00+10:00,Completed,2026-07-09T14:00:00+10:00,2026-07-09T15:00:00+10:00,S03,70
B001,E00349,B00175,created,2026-07-03T10:00:00+10:00,Booked,2026-07-13T09:00:00+10:00,2026-07-13T11:00:00+10:00,S01,180
B001,E00350,B00175,completed,2026-07-13T11:00:00+10:00,Completed,2026-07-13T09:00:00+10:00,2026-07-13T11:00:00+10:00,S01,180
B001,E00351,B00176,created,2026-07-03T10:00:00+10:00,Booked,2026-07-13T11:00:00+10:00,2026-07-13T13:00:00+10:00,S01,180
B001,E00352,B00176,completed,2026-07-13T13:00:00+10:00,Completed,2026-07-13T11:00:00+10:00,2026-07-13T13:00:00+10:00,S01,180
B001,E00353,B00177,created,2026-07-03T10:00:00+10:00,Booked,2026-07-13T13:00:00+10:00,2026-07-13T15:00:00+10:00,S01,180
B001,E00354,B00177,completed,2026-07-13T15:00:00+10:00,Completed,2026-07-13T13:00:00+10:00,2026-07-13T15:00:00+10:00,S01,180
B001,E00355,B00178,created,2026-07-03T10:00:00+10:00,Booked,2026-07-13T15:00:00+10:00,2026-07-13T17:00:00+10:00,S01,180
B001,E00356,B00178,completed,2026-07-13T17:00:00+10:00,Completed,2026-07-13T15:00:00+10:00,2026-07-13T17:00:00+10:00,S01,180
B001,E00357,B00179,created,2026-07-03T10:00:00+10:00,Booked,2026-07-14T09:00:00+10:00,2026-07-14T11:00:00+10:00,S01,180
B001,E00358,B00179,completed,2026-07-14T11:00:00+10:00,Completed,2026-07-14T09:00:00+10:00,2026-07-14T11:00:00+10:00,S01,180
B001,E00359,B00180,created,2026-07-03T10:00:00+10:00,Booked,2026-07-14T11:00:00+10:00,2026-07-14T13:00:00+10:00,S01,180
B001,E00360,B00180,completed,2026-07-14T13:00:00+10:00,Completed,2026-07-14T11:00:00+10:00,2026-07-14T13:00:00+10:00,S01,180
B001,E00361,B00181,created,2026-07-03T10:00:00+10:00,Booked,2026-07-14T13:00:00+10:00,2026-07-14T15:00:00+10:00,S01,180
B001,E00362,B00181,completed,2026-07-14T15:00:00+10:00,Completed,2026-07-14T13:00:00+10:00,2026-07-14T15:00:00+10:00,S01,180
B001,E00363,B00182,created,2026-07-03T10:00:00+10:00,Booked,2026-07-14T15:00:00+10:00,2026-07-14T17:00:00+10:00,S01,180
B001,E00364,B00182,completed,2026-07-14T17:00:00+10:00,Completed,2026-07-14T15:00:00+10:00,2026-07-14T17:00:00+10:00,S01,180
B001,E00365,B00183,created,2026-07-03T10:00:00+10:00,Booked,2026-07-15T09:00:00+10:00,2026-07-15T11:00:00+10:00,S01,180
